timestamp,day_ahead_price,load_forecast,actual_load,wind_forecast,hydro_run_of_river,hydro_reservoir,price_lag_24h,price_lag_168h,actual_load_lag_24h,actual_load_lag_168h,hydro_run_of_river_lag_24h,hydro_run_of_river_lag_168h,hydro_reservoir_lag_24h,hydro_reservoir_lag_168h,hour,day_of_week,month,year,is_weekend
2019-03-27 00:00:00+00:00,39.02,4368.5,3958.3,37.31,530.13,793.74,39.0,40.25,4022.5,4113.99,533.82,483.12,983.09,924.46,0,2,3,2019,0
2019-03-27 01:00:00+00:00,38.95,4081.36,3913.97,22.67,530.14,808.07,38.94,40.13,3958.48,4092.88,533.7,483.07,971.77,924.67,1,2,3,2019,0
2019-03-27 02:00:00+00:00,39.0,3792.11,3966.81,22.43,530.13,824.56,39.02,,4012.44,4095.16,533.76,483.18,980.87,943.03,2,2,3,2019,0
2019-03-27 03:00:00+00:00,38.97,3684.03,4021.43,36.14,530.12,799.17,38.79,39.85,4093.95,4099.05,533.57,482.97,989.43,926.49,3,2,3,2019,0
2019-03-27 04:00:00+00:00,39.85,3938.42,4285.18,49.51,530.05,802.49,39.33,41.05,4288.39,4274.84,533.63,483.18,1002.7,959.25,4,2,3,2019,0
2019-03-27 05:00:00+00:00,40.6,4532.57,4855.68,43.48,530.1,830.6,40.28,42.59,4807.83,4822.48,533.6,483.08,994.9,1077.94,5,2,3,2019,0
2019-03-27 06:00:00+00:00,43.37,5159.24,5408.0,45.0,537.24,862.88,41.52,44.1,5308.82,5308.25,533.59,487.75,999.3,1234.2,6,2,3,2019,0
2019-03-27 07:00:00+00:00,45.33,5149.48,5288.7,18.73,541.22,861.44,41.38,43.85,5276.26,5226.07,533.49,491.61,970.69,1260.85,7,2,3,2019,0
2019-03-27 08:00:00+00:00,42.73,4837.57,5007.98,10.55,542.9,841.11,40.69,42.88,5133.97,5005.17,532.3,493.2,959.55,1202.74,8,2,3,2019,0
2019-03-27 09:00:00+00:00,41.48,4452.1,4771.92,11.29,544.58,823.36,40.65,42.13,4983.05,4812.59,532.21,494.81,940.68,1204.72,9,2,3,2019,0
2019-03-27 10:00:00+00:00,40.61,4259.07,4546.57,17.58,544.57,791.16,40.34,41.54,4846.08,4630.07,532.1,494.85,941.51,1149.03,10,2,3,2019,0
2019-03-27 11:00:00+00:00,40.0,4217.07,4421.29,9.44,544.6,882.87,40.06,41.07,4752.99,4528.17,532.25,494.86,925.85,1125.96,11,2,3,2019,0
2019-03-27 12:00:00+00:00,39.58,4337.83,4291.58,4.86,544.71,860.22,39.85,40.93,4639.05,4455.4,532.27,,875.19,1035.65,12,2,3,2019,0
2019-03-27 13:00:00+00:00,39.47,4417.41,4225.49,2.8,541.93,866.26,,41.03,4641.51,4414.48,532.28,495.01,915.63,1020.15,13,2,3,2019,0
2019-03-27 14:00:00+00:00,39.48,4489.88,4218.91,3.99,541.84,848.65,39.96,41.36,4670.44,4475.54,532.32,497.16,958.81,1059.64,14,2,3,2019,0
2019-03-27 15:00:00+00:00,40.0,4553.38,4262.17,6.89,541.74,855.74,40.0,42.1,4769.3,4473.02,532.25,497.1,960.12,1070.13,15,2,3,2019,0
2019-03-27 16:00:00+00:00,40.66,4689.96,4365.71,7.91,541.95,892.35,40.69,43.66,4877.81,4554.11,,497.03,939.68,1149.56,16,2,3,2019,0
2019-03-27 17:00:00+00:00,41.8,4625.16,4470.7,10.76,541.86,910.44,41.63,44.96,4911.97,4654.88,,497.06,932.03,1223.19,17,2,3,2019,0
2019-03-27 18:00:00+00:00,42.09,4625.64,4664.69,13.27,541.97,894.67,43.29,43.83,4976.88,4832.0,532.33,501.37,912.27,1230.12,18,2,3,2019,0
2019-03-27 19:00:00+00:00,41.09,4423.54,4628.29,14.85,541.82,896.18,43.04,43.14,4884.95,4790.51,532.23,501.42,854.05,1203.89,19,2,3,2019,0
2019-03-27 20:00:00+00:00,40.42,4275.25,4559.39,17.0,541.92,914.28,41.92,42.82,4710.8,4659.83,532.18,501.34,844.68,1067.69,20,2,3,2019,0
2019-03-27 21:00:00+00:00,,4219.7,4362.27,26.02,541.88,886.6,40.87,41.96,4497.17,4447.64,532.22,504.35,823.95,1000.94,21,2,3,2019,0
2019-03-27 22:00:00+00:00,39.25,4073.94,4116.08,52.47,541.98,869.88,39.82,41.08,4267.92,4223.57,532.24,504.36,812.51,904.59,22,2,3,2019,0
2019-03-27 23:00:00+00:00,38.65,3564.69,3950.42,52.59,543.33,874.55,39.23,38.97,4071.43,3944.11,530.14,506.01,790.12,897.27,23,2,3,2019,0
2019-03-28 00:00:00+00:00,38.49,3411.58,3806.67,64.39,543.37,846.89,39.02,38.84,3958.3,3856.67,530.13,506.12,793.74,855.17,0,3,3,2019,0
2019-03-28 01:00:00+00:00,38.39,3471.08,3766.26,77.58,543.32,851.08,38.95,38.71,3913.97,3817.84,530.14,506.02,808.07,836.16,1,3,3,2019,0
2019-03-28 02:00:00+00:00,38.46,3481.25,3768.73,88.32,543.43,841.19,39.0,38.74,3966.81,3824.57,530.13,506.12,824.56,841.53,2,3,3,2019,0
2019-03-28 03:00:00+00:00,38.29,3493.65,3840.32,93.79,543.32,844.5,38.97,38.14,4021.43,3879.97,530.12,,799.17,820.9,3,3,3,2019,0
2019-03-28 04:00:00+00:00,40.15,3660.25,4098.29,96.97,543.43,871.08,39.85,39.24,4285.18,4060.49,530.05,506.01,802.49,923.43,4,3,3,2019,0
2019-03-28 05:00:00+00:00,41.0,4470.22,4570.1,99.37,543.32,840.05,40.6,41.12,4855.68,4537.74,530.1,506.11,830.6,1001.86,5,3,3,2019,0
2019-03-28 06:00:00+00:00,42.49,4998.62,4966.47,99.07,543.4,857.26,43.37,42.69,5408.0,4997.46,537.24,507.83,862.88,1066.73,6,3,3,2019,0
2019-03-28 07:00:00+00:00,42.6,5088.41,5068.79,93.22,543.33,877.82,45.33,43.33,5288.7,5062.06,541.22,507.86,861.44,1087.47,7,3,3,2019,0
2019-03-28 08:00:00+00:00,42.26,5034.0,4999.75,73.95,543.45,855.49,42.73,41.28,5007.98,4963.69,542.9,505.21,841.11,1089.58,8,3,3,2019,0
2019-03-28 09:00:00+00:00,42.12,4964.89,4888.64,61.0,543.34,867.82,41.48,40.08,4771.92,4836.82,544.58,505.16,823.36,1054.91,9,3,3,2019,0
2019-03-28 10:00:00+00:00,41.62,4834.86,4692.67,76.22,539.93,873.52,40.61,39.41,4546.57,4680.0,544.57,508.06,791.16,1035.02,10,3,3,2019,0
2019-03-28 11:00:00+00:00,41.18,4567.83,4459.25,77.23,539.82,877.01,40.0,39.22,4421.29,4559.98,544.6,508.15,882.87,1138.09,11,3,3,2019,0
2019-03-28 12:00:00+00:00,41.08,4369.72,4278.17,66.62,539.93,778.96,39.58,38.97,4291.58,4428.16,544.71,508.22,860.22,999.42,12,3,3,2019,0
2019-03-28 13:00:00+00:00,40.78,4357.83,4200.97,67.92,539.82,786.71,39.47,38.91,4225.49,4326.26,541.93,508.1,866.26,916.28,13,3,3,2019,0
2019-03-28 14:00:00+00:00,40.79,4369.57,4194.24,79.36,,790.77,39.48,38.88,4218.91,4279.05,541.84,508.08,848.65,885.26,14,3,3,2019,0
2019-03-28 15:00:00+00:00,41.17,4377.4,4232.45,91.47,539.84,782.64,40.0,39.85,4262.17,4412.56,541.74,508.02,855.74,1000.55,15,3,3,2019,0
2019-03-28 16:00:00+00:00,41.15,4426.4,4300.32,123.62,539.97,776.48,40.66,41.15,4365.71,4315.97,541.95,508.18,892.35,1033.79,16,3,3,2019,0
2019-03-28 17:00:00+00:00,41.27,4451.66,4340.19,116.83,539.89,791.58,41.8,41.99,4470.7,4474.54,541.86,508.23,910.44,1042.91,17,3,3,2019,0
2019-03-28 18:00:00+00:00,41.42,4651.13,4488.22,132.88,540.1,779.04,42.09,41.72,4664.69,4678.25,541.97,508.37,894.67,1037.02,18,3,3,2019,0
2019-03-28 19:00:00+00:00,41.23,4708.1,4467.95,138.61,543.41,760.1,41.09,40.99,4628.29,4704.17,541.82,515.58,896.18,1013.75,19,3,3,2019,0
2019-03-28 20:00:00+00:00,41.37,4582.22,4331.14,136.58,543.25,759.73,40.42,41.49,4559.39,4584.05,541.92,515.74,914.28,969.01,20,3,3,2019,0
2019-03-28 21:00:00+00:00,41.28,4214.49,4077.55,126.07,543.47,793.28,,40.85,4362.27,4374.19,541.88,515.72,886.6,976.85,21,3,3,2019,0
2019-03-28 22:00:00+00:00,40.41,3927.39,3787.63,126.84,543.49,751.3,39.25,40.38,4116.08,4162.44,541.98,515.75,869.88,964.16,22,3,3,2019,0
2019-03-28 23:00:00+00:00,39.59,4417.94,3614.4,148.57,550.22,722.01,38.65,39.62,3950.42,4154.08,543.33,515.98,874.55,1098.43,23,3,3,2019,0
2019-03-29 00:00:00+00:00,38.41,4424.68,3510.4,150.02,550.0,717.15,38.49,38.31,3806.67,3974.69,543.37,516.1,846.89,1103.94,0,4,3,2019,0
2019-03-29 01:00:00+00:00,38.33,4415.47,3462.53,147.61,550.21,716.36,38.39,38.12,3766.26,3991.6,543.32,516.11,851.08,1111.47,1,4,3,2019,0
2019-03-29 02:00:00+00:00,38.42,4443.37,3480.59,149.82,550.25,744.53,38.46,38.03,3768.73,4051.77,543.43,517.1,841.19,1104.81,2,4,3,2019,0
2019-03-29 03:00:00+00:00,38.52,4467.85,3522.74,150.51,550.21,729.41,38.29,38.33,3840.32,4133.84,543.32,,844.5,1098.85,3,4,3,2019,0
2019-03-29 04:00:00+00:00,39.93,4527.53,3711.64,150.61,549.94,724.52,40.15,40.53,4098.29,4293.83,543.43,518.1,871.08,1144.98,4,4,3,2019,0
2019-03-29 05:00:00+00:00,41.19,4708.04,4195.15,148.88,550.05,738.57,41.0,42.95,4570.1,4844.56,543.32,518.07,840.05,1142.69,5,4,3,2019,0
2019-03-29 06:00:00+00:00,41.47,5116.06,4712.02,147.5,550.04,790.32,42.49,49.35,4966.47,5369.18,543.4,519.06,857.26,1278.61,6,4,3,2019,0
2019-03-29 07:00:00+00:00,41.45,5108.64,4749.22,145.08,549.97,782.13,42.6,47.63,5068.79,5349.49,543.33,520.09,877.82,1223.94,7,4,3,2019,0
2019-03-29 08:00:00+00:00,41.16,5024.86,4651.48,147.49,550.07,776.1,42.26,44.15,4999.75,5199.03,543.45,515.08,855.49,1170.86,8,4,3,2019,0
2019-03-29 09:00:00+00:00,39.9,4907.88,4531.22,150.58,544.7,781.11,42.12,41.73,4888.64,5067.85,543.34,518.11,867.82,1207.45,9,4,3,2019,0
2019-03-29 10:00:00+00:00,39.27,4903.01,4363.4,152.61,544.77,775.25,41.62,40.59,4692.67,4959.02,539.93,518.09,873.52,1122.92,10,4,3,2019,0
2019-03-29 11:00:00+00:00,38.5,4908.01,4248.53,146.91,544.91,869.96,41.18,40.07,4459.25,4948.12,539.82,520.09,877.01,1103.83,11,4,3,2019,0
2019-03-29 12:00:00+00:00,38.12,4874.0,4094.42,144.93,,867.48,41.08,39.33,4278.17,4919.11,539.93,520.21,778.96,1002.39,12,4,3,2019,0
2019-03-29 13:00:00+00:00,38.43,4793.83,3987.12,139.93,543.23,869.47,40.78,38.68,4200.97,4942.88,539.82,520.09,786.71,1020.18,13,4,3,2019,0
2019-03-29 14:00:00+00:00,38.12,4807.53,3926.47,141.49,543.56,873.89,40.79,38.48,4194.24,4919.02,,518.92,790.77,981.48,14,4,3,2019,0
2019-03-29 15:00:00+00:00,39.25,4385.17,3932.11,148.72,543.68,869.98,41.17,39.17,4232.45,5007.63,539.84,518.81,782.64,996.85,15,4,3,2019,0
2019-03-29 16:00:00+00:00,39.91,3948.98,3968.75,149.15,543.75,861.29,41.15,41.14,4300.32,5052.46,539.97,518.89,776.48,1017.86,16,4,3,2019,0
2019-03-29 17:00:00+00:00,40.07,3972.22,4018.78,149.47,543.74,861.87,41.27,41.85,4340.19,5100.26,539.89,518.98,791.58,1009.27,17,4,3,2019,0
2019-03-29 18:00:00+00:00,39.87,4157.59,4166.15,149.01,550.31,870.74,41.42,40.76,4488.22,5114.14,540.1,519.3,779.04,1008.52,18,4,3,2019,0
2019-03-29 19:00:00+00:00,39.93,4125.57,4080.34,146.88,,868.17,41.23,40.22,4467.95,4901.11,543.41,518.85,760.1,990.14,19,4,3,2019,0
2019-03-29 20:00:00+00:00,40.09,4119.55,3948.69,142.28,550.38,886.79,41.37,39.99,4331.14,4635.22,543.25,518.23,759.73,961.1,20,4,3,2019,0
2019-03-29 21:00:00+00:00,39.89,3948.57,3785.36,139.92,550.31,882.8,41.28,39.79,4077.55,4397.78,543.47,520.56,793.28,946.55,21,4,3,2019,0
2019-03-29 22:00:00+00:00,39.51,3821.01,3637.56,138.13,550.88,868.58,40.41,38.35,3787.63,4181.6,543.49,520.95,751.3,936.94,22,4,3,2019,0
2019-03-29 23:00:00+00:00,38.68,3531.07,3521.64,135.53,559.01,936.46,39.59,37.71,3614.4,4003.47,550.22,522.51,722.01,895.37,23,4,3,2019,0
2019-03-30 00:00:00+00:00,38.1,3430.45,3448.69,133.54,559.16,963.01,38.41,37.7,3510.4,3855.67,550.0,522.5,717.15,799.69,0,5,3,2019,1
2019-03-30 01:00:00+00:00,37.96,3426.68,3402.83,120.58,559.06,958.5,38.33,37.61,3462.53,3765.64,550.21,522.45,716.36,806.65,1,5,3,2019,1
2019-03-30 02:00:00+00:00,37.85,3428.83,3379.42,109.25,559.16,958.29,38.42,37.54,3480.59,3740.68,550.25,522.42,744.53,824.45,2,5,3,2019,1
2019-03-30 03:00:00+00:00,37.76,3270.27,3392.3,92.29,559.06,931.57,38.52,37.53,3522.74,3732.04,550.21,522.61,729.41,833.16,3,5,3,2019,1
2019-03-30 04:00:00+00:00,38.13,3308.97,3449.77,91.36,559.15,936.69,39.93,37.52,3711.64,3796.07,549.94,522.51,724.52,830.7,4,5,3,2019,1
2019-03-30 05:00:00+00:00,38.09,3516.86,3577.76,113.14,559.24,954.09,41.19,37.86,4195.15,3875.27,550.05,522.61,738.57,808.9,5,5,3,2019,1
2019-03-30 06:00:00+00:00,38.11,3715.9,3746.0,101.88,569.17,961.2,41.47,38.86,4712.02,4031.91,550.04,522.47,790.32,868.83,6,5,3,2019,1
2019-03-30 07:00:00+00:00,38.33,3897.6,3938.66,100.81,575.11,970.5,41.45,38.43,4749.22,4229.23,549.97,522.14,782.13,965.09,7,5,3,2019,1
2019-03-30 08:00:00+00:00,,4067.54,4123.01,95.06,577.68,953.04,41.16,39.07,4651.48,4364.55,550.07,523.0,776.1,958.69,8,5,3,2019,1
2019-03-30 09:00:00+00:00,38.22,4059.27,4082.02,90.26,580.19,912.41,39.9,38.57,4531.22,4384.85,544.7,522.95,781.11,941.41,9,5,3,2019,1
2019-03-30 10:00:00+00:00,38.07,4016.35,4040.12,97.8,580.56,924.75,39.27,37.83,4363.4,4311.07,544.77,523.04,775.25,916.01,10,5,3,2019,1
2019-03-30 11:00:00+00:00,37.93,3960.95,4020.01,98.23,579.05,939.85,38.5,37.51,4248.53,4256.17,544.91,522.99,869.96,1011.9,11,5,3,2019,1
2019-03-30 12:00:00+00:00,37.82,3942.25,4029.35,107.93,574.05,841.14,38.12,37.16,4094.42,4169.1,,523.13,867.48,1016.17,12,5,3,2019,1
2019-03-30 13:00:00+00:00,37.58,4053.58,4161.14,115.08,574.04,843.81,38.43,37.49,3987.12,4092.22,543.23,,869.47,972.82,13,5,3,2019,1
2019-03-30 14:00:00+00:00,37.56,4020.63,4168.3,109.66,572.85,833.7,38.12,37.12,3926.47,4065.9,543.56,523.05,873.89,995.36,14,5,3,2019,1
2019-03-30 15:00:00+00:00,37.89,3870.02,4078.15,109.11,573.19,875.88,39.25,37.55,3932.11,4079.7,543.68,523.16,869.98,979.35,15,5,3,2019,1
2019-03-30 16:00:00+00:00,38.68,3824.41,4055.28,95.74,573.27,894.24,39.91,38.06,3968.75,4188.15,543.75,523.05,861.29,961.78,16,5,3,2019,1
2019-03-30 17:00:00+00:00,39.29,3966.85,4110.28,86.26,573.58,905.46,40.07,39.62,4018.78,4380.58,543.74,523.16,861.87,1003.06,17,5,3,2019,1
2019-03-30 18:00:00+00:00,39.49,4072.55,4265.03,108.73,573.73,913.23,39.87,39.97,4166.15,4548.87,550.31,523.15,870.74,1077.9,18,5,3,2019,1
2019-03-30 19:00:00+00:00,39.56,4043.11,4203.5,106.08,573.78,905.45,39.93,39.95,4080.34,4464.9,,523.05,868.17,1063.98,19,5,3,2019,1
2019-03-30 20:00:00+00:00,39.23,3907.29,4043.21,82.77,574.19,908.45,40.09,39.16,3948.69,4357.9,550.38,523.15,886.79,1016.13,20,5,3,2019,1
2019-03-30 21:00:00+00:00,38.99,3799.74,3945.66,81.45,,912.34,39.89,39.25,3785.36,4241.53,550.31,523.06,882.8,1004.35,21,5,3,2019,1
2019-03-30 22:00:00+00:00,38.64,3796.15,3831.89,86.4,574.28,873.88,39.51,38.45,3637.56,4132.72,550.88,523.14,868.58,1013.99,22,5,3,2019,1
2019-03-30 23:00:00+00:00,38.82,3666.02,3711.23,113.68,578.97,843.18,38.68,39.15,3521.64,3929.89,559.01,526.63,936.46,908.06,23,5,3,2019,1
2019-03-31 00:00:00+00:00,38.56,3573.06,3603.37,115.82,579.12,858.91,38.1,38.17,3448.69,3836.28,559.16,526.51,963.01,909.14,0,6,3,2019,1
2019-03-31 01:00:00+00:00,38.74,3413.97,3547.33,110.43,579.21,851.53,37.96,37.91,3402.83,3830.39,559.06,526.62,958.5,943.79,1,6,3,2019,1
2019-03-31 02:00:00+00:00,38.61,3322.21,1635.9,148.7,579.48,883.63,37.85,37.81,3379.42,3896.56,559.16,526.51,958.29,948.92,2,6,3,2019,1
2019-03-31 03:00:00+00:00,,3394.86,3680.87,153.01,,878.31,37.76,37.73,3392.3,3925.5,559.06,526.6,931.57,947.59,3,6,3,2019,1
2019-03-31 04:00:00+00:00,38.55,3631.57,3822.18,140.32,579.56,852.54,38.13,37.89,3449.77,3966.83,559.15,526.59,936.69,930.77,4,6,3,2019,1
2019-03-31 05:00:00+00:00,38.56,3829.14,3946.86,125.65,580.42,794.1,38.09,38.02,3577.76,4026.85,559.24,526.47,954.09,938.8,5,6,3,2019,1
2019-03-31 06:00:00+00:00,38.61,4058.53,4034.98,68.71,580.93,871.5,38.11,37.87,3746.0,4167.77,569.17,526.57,961.2,954.78,6,6,3,2019,1
2019-03-31 07:00:00+00:00,38.64,4098.87,4080.64,73.78,578.22,847.77,38.33,37.99,3938.66,4283.77,575.11,526.45,970.5,911.91,7,6,3,2019,1
2019-03-31 08:00:00+00:00,38.66,4055.25,4151.77,62.05,578.34,817.6,,38.16,4123.01,4352.52,577.68,451.43,953.04,937.94,8,6,3,2019,1
2019-03-31 09:00:00+00:00,38.62,4124.93,4171.6,54.44,578.57,844.18,38.22,38.27,4082.02,4310.86,580.19,451.59,912.41,925.79,9,6,3,2019,1
2019-03-31 10:00:00+00:00,38.58,4044.27,4127.15,65.28,584.63,918.46,38.07,38.24,4040.12,4355.97,580.56,526.41,924.75,915.76,10,6,3,2019,1
2019-03-31 11:00:00+00:00,38.46,3995.73,4030.57,86.31,585.77,897.71,37.93,38.03,4020.01,4350.77,579.05,526.39,939.85,914.19,11,6,3,2019,1
2019-03-31 12:00:00+00:00,38.36,3942.98,4013.12,95.34,587.04,918.68,37.82,38.29,4029.35,4315.8,574.05,526.45,841.14,807.57,12,6,3,2019,1
2019-03-31 13:00:00+00:00,38.21,3926.67,4002.2,107.28,587.25,951.66,37.58,37.91,4161.14,4293.53,574.04,526.48,843.81,878.45,13,6,3,2019,1
2019-03-31 14:00:00+00:00,38.01,3880.07,3998.03,129.12,587.64,944.05,37.56,37.86,4168.3,4287.65,572.85,526.38,833.7,937.87,14,6,3,2019,1
2019-03-31 15:00:00+00:00,38.21,3866.81,4027.44,123.11,587.79,948.84,37.89,37.97,4078.15,4353.99,573.19,526.49,875.88,928.64,15,6,3,2019,1
2019-03-31 16:00:00+00:00,38.51,4007.94,4079.26,112.7,588.0,950.25,38.68,37.83,4055.28,4497.17,573.27,526.39,894.24,852.66,16,6,3,2019,1
2019-03-31 17:00:00+00:00,39.12,4102.0,4184.45,100.84,585.58,1006.75,39.29,39.21,4110.28,4678.2,573.58,526.48,905.46,879.74,17,6,3,2019,1
2019-03-31 18:00:00+00:00,40.46,4486.76,4426.86,74.69,585.48,1012.68,39.49,40.45,4265.03,4809.15,573.73,526.42,913.23,942.98,18,6,3,2019,1
2019-03-31 19:00:00+00:00,39.28,4518.42,4465.61,63.09,585.8,1037.92,39.56,39.25,4203.5,4784.25,573.78,526.36,905.45,861.46,19,6,3,2019,1
2019-03-31 20:00:00+00:00,39.26,4473.26,4377.06,64.09,585.7,1038.45,39.23,38.84,4043.21,4682.04,574.19,526.47,908.45,888.82,20,6,3,2019,1
2019-03-31 21:00:00+00:00,38.67,4134.49,4216.36,53.0,585.9,980.25,38.99,38.82,3945.66,4510.77,,526.23,912.34,885.99,21,6,3,2019,1
2019-03-31 22:00:00+00:00,38.74,4044.59,4042.34,38.25,586.65,965.42,38.64,38.8,3831.89,4320.43,574.28,526.45,873.88,847.69,22,6,3,2019,1
2019-03-31 23:00:00+00:00,38.59,3942.41,3926.7,27.12,587.62,970.52,38.82,39.19,3711.23,4137.65,578.97,528.23,843.18,867.4,23,6,3,2019,1
2019-04-01 00:00:00+00:00,,3924.67,3916.53,22.15,587.61,984.18,38.56,39.13,3603.37,4078.31,579.12,528.0,858.91,851.57,0,0,4,2019,0
2019-04-01 01:00:00+00:00,,3969.62,3967.58,22.57,586.7,980.75,38.74,39.06,3547.33,4009.46,579.21,528.19,851.53,838.86,1,0,4,2019,0
2019-04-01 02:00:00+00:00,38.29,4076.96,4089.92,26.82,586.84,988.82,38.61,38.99,1635.9,4036.96,579.48,528.21,883.63,852.98,2,0,4,2019,0
2019-04-01 03:00:00+00:00,39.47,4322.05,4333.85,31.7,586.65,1036.09,,38.66,3680.87,4105.75,,528.14,878.31,826.92,3,0,4,2019,0
2019-04-01 04:00:00+00:00,41.58,4934.14,4962.91,37.78,586.53,1041.24,38.55,39.19,3822.18,4330.29,579.56,528.29,852.54,817.8,4,0,4,2019,0
2019-04-01 05:00:00+00:00,44.72,5531.1,5569.29,46.91,586.77,1106.12,38.56,39.84,3946.86,4800.66,580.42,,794.1,832.35,5,0,4,2019,0
2019-04-01 06:00:00+00:00,48.28,5527.07,5520.95,47.96,586.87,1063.21,38.61,40.96,4034.98,5374.59,580.93,535.17,871.5,909.76,6,0,4,2019,0
2019-04-01 07:00:00+00:00,44.24,5253.58,5260.93,42.4,,979.72,38.64,41.62,4080.64,5347.51,578.22,538.92,847.77,905.95,7,0,4,2019,0
2019-04-01 08:00:00+00:00,41.61,5068.78,5093.12,40.29,587.06,941.29,38.66,41.0,4151.77,5146.55,578.34,540.6,817.6,886.34,8,0,4,2019,0
2019-04-01 09:00:00+00:00,40.07,4920.08,4947.65,44.0,587.13,919.0,38.62,40.45,4171.6,5005.66,578.57,540.11,844.18,900.72,9,0,4,2019,0
2019-04-01 10:00:00+00:00,39.2,4777.24,4806.04,48.46,587.55,923.64,38.58,40.27,4127.15,4885.53,584.63,540.03,918.46,873.74,10,0,4,2019,0
2019-04-01 11:00:00+00:00,38.98,4622.41,4623.97,35.26,587.67,839.73,38.46,39.98,4030.57,4815.81,585.77,537.84,897.71,953.18,11,0,4,2019,0
2019-04-01 12:00:00+00:00,37.96,4580.91,4579.08,47.03,584.28,816.54,38.36,39.73,4013.12,4650.81,587.04,537.82,918.68,910.58,12,0,4,2019,0
2019-04-01 13:00:00+00:00,37.92,4481.47,4480.25,49.94,584.79,821.73,38.21,39.4,4002.2,4538.56,587.25,537.76,951.66,901.27,13,0,4,2019,0
2019-04-01 14:00:00+00:00,37.95,4473.78,4477.51,61.36,585.67,839.79,38.01,39.32,3998.03,4501.94,587.64,537.83,944.05,947.13,14,0,4,2019,0
2019-04-01 15:00:00+00:00,38.67,4458.94,4465.74,61.23,584.57,827.79,38.21,39.5,4027.44,4541.23,587.79,537.7,948.84,976.37,15,0,4,2019,0
2019-04-01 16:00:00+00:00,40.62,4506.75,4526.29,93.12,584.83,849.05,38.51,40.17,4079.26,4608.25,588.0,537.75,950.25,979.34,16,0,4,2019,0
2019-04-01 17:00:00+00:00,41.35,4601.82,4623.08,120.67,584.93,847.69,39.12,41.2,4184.45,4759.16,585.58,537.85,1006.75,1021.47,17,0,4,2019,0
2019-04-01 18:00:00+00:00,41.0,4737.65,4743.75,109.23,584.95,836.92,40.46,42.96,4426.86,4949.3,585.48,531.69,1012.68,1035.11,18,0,4,2019,0
2019-04-01 19:00:00+00:00,39.59,4713.19,4711.84,92.08,584.96,817.5,39.28,41.84,4465.61,4928.71,585.8,531.86,1037.92,991.78,19,0,4,2019,0
2019-04-01 20:00:00+00:00,38.51,4507.61,4501.92,105.27,584.92,859.34,39.26,40.33,4377.06,4788.46,585.7,531.76,1038.45,914.49,20,0,4,2019,0
2019-04-01 21:00:00+00:00,38.02,4143.8,4252.16,124.44,588.68,807.71,38.67,,4216.36,4551.15,585.9,531.79,980.25,994.32,21,0,4,2019,0
2019-04-01 22:00:00+00:00,37.09,4040.16,4029.01,125.53,592.42,671.9,38.74,39.66,4042.34,4325.21,586.65,531.75,965.42,960.68,22,0,4,2019,0
2019-04-01 23:00:00+00:00,37.03,3881.77,3854.74,121.41,592.46,646.41,38.59,39.22,3926.7,4134.22,587.62,533.81,970.52,997.21,23,0,4,2019,0
2019-04-02 00:00:00+00:00,36.94,3822.87,3810.62,115.23,592.37,656.03,,39.0,3916.53,4022.5,587.61,533.82,984.18,983.09,0,1,4,2019,0
2019-04-02 01:00:00+00:00,,3822.29,3821.85,113.98,592.39,669.34,,38.94,3967.58,3958.48,586.7,533.7,980.75,971.77,1,1,4,2019,0
2019-04-02 02:00:00+00:00,36.7,3837.19,3824.9,114.68,592.24,657.25,38.29,39.02,4089.92,4012.44,586.84,533.76,988.82,980.87,2,1,4,2019,0
2019-04-02 03:00:00+00:00,36.67,4018.71,4010.57,108.52,591.33,697.3,39.47,38.79,4333.85,4093.95,586.65,533.57,1036.09,989.43,3,1,4,2019,0
2019-04-02 04:00:00+00:00,39.63,4515.24,4520.26,95.95,591.48,752.25,41.58,39.33,4962.91,4288.39,586.53,533.63,1041.24,1002.7,4,1,4,2019,0
2019-04-02 05:00:00+00:00,42.18,5046.94,5072.23,99.35,591.41,814.29,44.72,40.28,5569.29,4807.83,586.77,533.6,1106.12,994.9,5,1,4,2019,0
2019-04-02 06:00:00+00:00,42.16,5146.16,5188.75,97.9,592.68,841.45,48.28,41.52,5520.95,5308.82,586.87,533.59,1063.21,999.3,6,1,4,2019,0
2019-04-02 07:00:00+00:00,40.5,5066.57,5103.45,99.53,586.47,792.68,44.24,41.38,5260.93,5276.26,,533.49,979.72,970.69,7,1,4,2019,0
2019-04-02 08:00:00+00:00,39.4,4937.52,4988.0,84.93,586.5,775.39,41.61,40.69,5093.12,5133.97,587.06,532.3,941.29,959.55,8,1,4,2019,0
2019-04-02 09:00:00+00:00,38.69,4759.49,4864.1,87.89,581.51,743.77,40.07,40.65,4947.65,4983.05,587.13,532.21,919.0,940.68,9,1,4,2019,0
2019-04-02 10:00:00+00:00,38.58,4593.61,4788.44,99.68,581.44,746.54,39.2,40.34,4806.04,4846.08,587.55,532.1,923.64,941.51,10,1,4,2019,0
2019-04-02 11:00:00+00:00,38.64,4405.16,4626.75,93.1,581.54,748.55,38.98,40.06,4623.97,4752.99,587.67,532.25,839.73,925.85,11,1,4,2019,0
2019-04-02 12:00:00+00:00,37.77,4359.57,4534.6,83.62,581.24,825.53,37.96,39.85,4579.08,4639.05,584.28,532.27,816.54,875.19,12,1,4,2019,0
