timestamp,day_ahead_price,load_forecast,actual_load,wind_forecast,hydro_run_of_river,hydro_reservoir,hour,day_of_week,month,year,is_weekend,price_lag_24h,price_lag_168h,actual_load_lag_24h,actual_load_lag_168h,hydro_run_of_river_lag_24h,hydro_run_of_river_lag_168h,hydro_reservoir_lag_24h,hydro_reservoir_lag_168h
2022-05-21 08:00:00+00:00,137.0,3028.81,3007.95,47.02,1157.05,65.41,8,5,5,2022,1,198.02,130.58,3277.81,3145.69,1189.62,1104.41,359.57,102.95
2022-05-21 09:00:00+00:00,128.02,3057.1,3074.52,37.81,1181.56,67.29,9,5,5,2022,1,195.11,92.32,3239.79,3131.41,1186.16,1095.31,281.35,92.41
2022-05-21 10:00:00+00:00,129.8,3125.53,3101.35,29.11,1176.36,66.54,10,5,5,2022,1,191.28,78.9,3166.68,3124.13,1170.56,1084.65,170.13,90.32
2022-05-21 11:00:00+00:00,104.55,3136.26,3077.03,20.95,1186.04,66.52,11,5,5,2022,1,184.18,20.75,3127.17,3089.16,1156.55,1076.3,100.55,89.29
2022-05-21 12:00:00+00:00,108.35,3062.55,3025.87,17.82,1178.68,68.37,12,5,5,2022,1,179.96,6.48,3101.93,3009.58,1157.66,1077.86,131.08,90.89
2022-05-21 13:00:00+00:00,80.38,3043.74,3034.06,13.9,1167.02,68.7,13,5,5,2022,1,183.02,75.81,3047.51,2978.03,1151.25,1088.17,129.0,92.0
2022-05-21 14:00:00+00:00,113.35,3065.12,3009.93,11.12,1168.59,68.26,14,5,5,2022,1,184.11,143.89,3040.9,2930.61,1174.68,1094.38,130.64,91.45
2022-05-21 15:00:00+00:00,140.93,3031.05,3036.41,12.69,1159.77,65.79,15,5,5,2022,1,185.31,162.91,2936.06,2898.49,1173.79,1101.59,159.24,114.99
2022-05-21 16:00:00+00:00,157.46,3053.95,3022.45,18.97,1181.45,168.26,16,5,5,2022,1,186.23,169.02,2910.26,2925.72,1172.45,1097.91,158.2,218.18
2022-05-21 17:00:00+00:00,168.8,3039.88,2941.95,12.78,1189.04,186.83,17,5,5,2022,1,184.08,175.56,2870.74,2921.79,1154.23,1103.42,153.69,288.31
2022-05-21 18:00:00+00:00,174.35,2919.68,2857.99,11.61,1185.35,192.5,18,5,5,2022,1,183.55,178.8,2785.9,2883.33,1160.79,1107.04,153.52,281.68
2022-05-21 19:00:00+00:00,179.24,2919.22,2774.08,11.31,1171.09,185.69,19,5,5,2022,1,182.1,179.95,2760.8,2837.19,1171.83,1103.43,149.9,299.49
2022-05-21 20:00:00+00:00,183.02,2889.15,2763.33,11.35,1169.89,186.51,20,5,5,2022,1,178.35,179.68,2694.05,2838.76,1184.22,1090.96,148.21,297.38
2022-05-21 21:00:00+00:00,181.05,2785.02,2660.09,11.9,1194.02,171.56,21,5,5,2022,1,171.19,179.05,2576.39,2833.15,1173.15,1088.17,123.61,284.73
2022-05-21 22:00:00+00:00,178.69,2680.81,2505.18,0.49,1201.8,104.85,22,5,5,2022,1,168.52,180.87,2436.82,2692.16,1166.26,1093.17,64.56,198.18
2022-05-21 23:00:00+00:00,173.46,2530.43,2414.07,13.35,1201.51,100.64,23,5,5,2022,1,156.01,179.06,2307.56,2607.53,1153.08,1069.77,64.43,182.66
2022-05-22 00:00:00+00:00,167.53,2467.75,2348.48,11.29,1183.65,73.8,0,6,5,2022,1,114.5,176.59,2240.97,2559.14,1127.79,1069.85,65.48,124.99
2022-05-22 01:00:00+00:00,165.4,2391.28,2313.17,12.13,1183.36,70.4,1,6,5,2022,1,97.69,171.84,2194.24,2538.08,1134.03,1069.82,64.85,112.38
2022-05-22 02:00:00+00:00,165.71,2349.3,2262.06,12.9,1185.38,71.54,2,6,5,2022,1,94.69,165.24,2189.76,2536.99,1150.94,1094.76,66.09,116.66
2022-05-22 03:00:00+00:00,164.64,2270.27,2218.08,9.77,1220.37,72.09,3,6,5,2022,1,92.7,164.97,2197.53,2492.99,1166.26,1090.35,64.95,92.64
2022-05-22 04:00:00+00:00,162.46,2294.87,2244.26,11.13,1219.93,69.81,4,6,5,2022,1,108.28,161.34,2226.1,2514.49,1169.39,1089.16,65.59,89.72
2022-05-22 05:00:00+00:00,161.71,2349.56,2318.79,13.71,1219.76,68.51,5,6,5,2022,1,122.7,159.74,2351.71,2541.59,1169.36,1082.79,65.1,86.21
2022-05-22 06:00:00+00:00,161.94,2499.05,2432.86,5.14,1197.38,68.25,6,6,5,2022,1,114.35,155.73,2591.3,2626.15,1174.26,1083.05,65.19,86.71
2022-05-22 07:00:00+00:00,156.52,2652.76,2595.96,2.43,1197.83,67.95,7,6,5,2022,1,125.32,118.35,2855.16,2775.47,1150.18,1083.31,64.5,86.68
2022-05-22 08:00:00+00:00,143.08,2784.28,2735.11,2.83,1196.34,66.28,8,6,5,2022,1,137.0,99.05,3007.95,2892.83,1157.05,1083.28,65.41,
2022-05-22 09:00:00+00:00,142.67,2867.61,2808.8,4.03,1201.93,67.18,9,6,5,2022,1,128.02,92.88,3074.52,2939.13,1181.56,1082.71,67.29,87.83
2022-05-22 10:00:00+00:00,141.33,2871.15,2816.25,11.26,1226.75,68.62,10,6,5,2022,1,129.8,77.4,3101.35,2958.53,1176.36,1086.02,66.54,87.8
2022-05-22 11:00:00+00:00,113.44,2853.42,2781.18,12.36,1229.96,68.67,11,6,5,2022,1,104.55,46.8,3077.03,2962.44,1186.04,1078.19,66.52,87.57
2022-05-22 12:00:00+00:00,109.96,2803.0,2787.71,14.09,1226.81,68.97,12,6,5,2022,1,108.35,23.99,3025.87,2979.76,1178.68,1082.57,68.37,91.88
2022-05-22 13:00:00+00:00,137.93,2831.34,2817.96,16.09,1207.53,71.17,13,6,5,2022,1,80.38,90.28,3034.06,2948.69,1167.02,1086.48,68.7,93.0
2022-05-22 14:00:00+00:00,159.06,2864.97,2820.81,16.61,1209.33,69.79,14,6,5,2022,1,113.35,138.46,3009.93,2972.7,1168.59,1088.78,68.26,90.83
2022-05-22 15:00:00+00:00,162.09,2876.62,2784.56,19.73,1224.53,85.35,15,6,5,2022,1,140.93,160.39,3036.41,3006.98,1159.77,1098.33,65.79,85.32
2022-05-22 16:00:00+00:00,166.51,2842.67,2771.8,23.6,1234.14,163.61,16,6,5,2022,1,157.46,162.75,3022.45,2974.08,1181.45,1099.94,168.26,111.63
2022-05-22 17:00:00+00:00,176.88,2801.18,2802.27,24.71,1233.35,165.79,17,6,5,2022,1,168.8,172.56,2941.95,2949.91,1189.04,1099.45,186.83,218.84
2022-05-22 18:00:00+00:00,181.29,2902.26,2814.25,27.98,1234.27,160.71,18,6,5,2022,1,174.35,175.99,2857.99,2939.19,1185.35,1112.97,192.5,291.59
2022-05-22 19:00:00+00:00,180.84,2851.88,2797.32,35.26,1237.32,155.52,19,6,5,2022,1,179.24,177.42,2774.08,2960.3,1171.09,1092.67,185.69,286.63
2022-05-22 20:00:00+00:00,179.91,2798.08,2791.26,51.08,1238.7,148.36,20,6,5,2022,1,183.02,176.94,2763.33,2991.47,1169.89,1083.62,186.51,253.45
2022-05-22 21:00:00+00:00,172.23,2716.68,2688.7,62.45,1215.21,153.3,21,6,5,2022,1,181.05,176.11,2660.09,2825.35,1194.02,1086.94,171.56,212.6
2022-05-22 22:00:00+00:00,168.24,2559.86,2522.54,38.53,1227.46,77.13,22,6,5,2022,1,178.69,172.02,2505.18,2628.85,1201.8,1096.81,104.85,105.59
2022-05-22 23:00:00+00:00,161.67,2587.35,2379.67,61.51,1244.64,79.32,23,6,5,2022,1,173.46,166.08,2414.07,2530.72,1201.51,1096.3,100.64,103.46
2022-05-23 00:00:00+00:00,154.28,2488.3,2317.23,62.45,1241.0,75.85,0,0,5,2022,0,167.53,164.23,2348.48,2498.24,1183.65,1095.4,73.8,91.96
2022-05-23 01:00:00+00:00,152.06,2395.72,2313.69,73.12,1237.04,72.31,1,0,5,2022,0,165.4,164.96,2313.17,2546.69,1183.36,1079.54,70.4,86.38
2022-05-23 02:00:00+00:00,155.13,2357.69,2314.94,71.43,1239.65,73.81,2,0,5,2022,0,165.71,167.79,2262.06,2540.5,1185.38,1073.35,71.54,85.21
2022-05-23 03:00:00+00:00,165.36,2421.84,2362.39,72.0,1250.24,73.43,3,0,5,2022,0,164.64,172.58,2218.08,2602.1,1220.37,1092.2,72.09,85.41
2022-05-23 04:00:00+00:00,173.8,2725.06,2735.74,70.95,1260.49,168.25,4,0,5,2022,0,162.46,177.54,2244.26,2947.16,1219.93,1107.44,69.81,179.7
2022-05-23 05:00:00+00:00,186.69,3100.64,3196.28,67.24,1262.83,218.01,5,0,5,2022,0,161.71,180.09,2318.79,3340.92,1219.76,1117.34,68.51,323.81
2022-05-23 06:00:00+00:00,211.39,3363.99,3274.92,59.55,1231.01,222.34,6,0,5,2022,0,161.94,183.88,2432.86,3483.58,1197.38,1107.4,68.25,356.04
2022-05-23 07:00:00+00:00,211.27,3269.61,3309.86,61.42,1193.73,210.85,7,0,5,2022,0,156.52,183.27,2595.96,3448.7,1197.83,1110.67,67.95,407.77
2022-05-23 08:00:00+00:00,199.96,3303.65,3273.69,71.99,1213.5,197.79,8,0,5,2022,0,143.08,183.37,2735.11,3391.83,1196.34,1125.13,66.28,408.8
2022-05-23 09:00:00+00:00,184.91,3237.14,3227.06,90.93,1210.44,193.13,9,0,5,2022,0,142.67,183.52,2808.8,3346.23,1201.93,1123.21,67.18,386.04
2022-05-23 10:00:00+00:00,180.86,3222.41,3212.47,101.24,1223.22,113.88,10,0,5,2022,0,141.33,179.96,2816.25,3310.49,1226.75,1123.87,68.62,244.73
2022-05-23 11:00:00+00:00,171.73,3169.53,3230.71,103.99,1219.46,113.63,11,0,5,2022,0,113.44,177.04,2781.18,3273.43,1229.96,1104.04,68.67,187.06
2022-05-23 12:00:00+00:00,171.63,3219.67,3233.08,98.28,1222.29,113.78,12,0,5,2022,0,109.96,179.64,2787.71,3221.79,1226.81,1108.16,68.97,180.51
2022-05-23 13:00:00+00:00,169.93,3221.57,3240.94,86.18,1228.28,112.16,13,0,5,2022,0,137.93,180.48,2817.96,3160.6,1207.53,1109.37,71.17,183.29
2022-05-23 14:00:00+00:00,171.04,3256.27,3250.62,86.76,1245.88,111.14,14,0,5,2022,0,159.06,178.6,2820.81,3155.0,1209.33,1109.38,69.79,259.48
2022-05-23 15:00:00+00:00,176.36,3229.93,3185.72,76.26,1267.28,113.12,15,0,5,2022,0,162.09,177.76,2784.56,3107.11,1224.53,1109.2,85.35,279.92
2022-05-23 16:00:00+00:00,176.94,3154.43,3156.6,64.97,1265.82,111.02,16,0,5,2022,0,166.51,179.33,2771.8,3086.41,1234.14,1113.94,163.61,302.13
2022-05-23 17:00:00+00:00,174.58,3158.39,3104.49,59.33,1269.87,107.92,17,0,5,2022,0,176.88,180.02,2802.27,3055.57,1233.35,1133.49,165.79,301.34
2022-05-23 18:00:00+00:00,171.75,3143.9,3059.65,53.06,1273.93,77.82,18,0,5,2022,0,181.29,179.18,2814.25,3078.01,1234.27,1137.01,160.71,302.14
2022-05-23 19:00:00+00:00,168.98,3085.72,3003.53,60.34,1276.74,78.92,19,0,5,2022,0,180.84,178.28,2797.32,3113.44,1237.32,1111.95,155.52,291.48
2022-05-23 20:00:00+00:00,163.57,2974.53,3022.32,65.46,1262.27,79.0,20,0,5,2022,0,179.91,177.73,2791.26,3121.8,1238.7,1110.72,148.36,273.88
2022-05-23 21:00:00+00:00,144.99,2897.6,2817.49,74.01,1246.53,78.0,21,0,5,2022,0,172.23,173.16,2688.7,3046.83,1215.21,1108.69,153.3,210.38
2022-05-23 22:00:00+00:00,89.22,2602.21,2632.22,70.92,1269.28,107.16,22,0,5,2022,0,168.24,178.54,2522.54,2761.51,1227.46,1126.86,77.13,171.86
2022-05-23 23:00:00+00:00,76.23,2636.11,2478.01,88.36,1278.84,107.42,23,0,5,2022,0,161.67,178.16,2379.67,2634.3,1244.64,1123.59,79.32,85.24
2022-05-24 00:00:00+00:00,68.03,2540.85,2425.42,94.38,1271.94,103.82,0,1,5,2022,0,154.28,177.26,2317.23,2583.04,1241.0,1117.58,75.85,82.69
2022-05-24 01:00:00+00:00,49.97,2470.02,2369.23,95.6,1274.08,104.17,1,1,5,2022,0,152.06,176.9,2313.69,2516.91,1237.04,1096.76,72.31,77.98
2022-05-24 02:00:00+00:00,34.64,2411.17,2341.42,108.36,1275.4,106.37,2,1,5,2022,0,155.13,176.85,2314.94,2491.43,1239.65,1096.3,73.81,77.37
2022-05-24 03:00:00+00:00,26.03,2409.54,2352.94,118.15,1272.91,113.13,3,1,5,2022,0,165.36,176.74,2362.39,2497.53,1250.24,1102.86,73.43,77.0
2022-05-24 04:00:00+00:00,57.1,2644.31,2740.47,136.82,1257.11,110.01,4,1,5,2022,0,173.8,175.66,2735.74,2659.26,1260.49,1119.01,168.25,77.09
2022-05-24 05:00:00+00:00,154.44,3189.6,3149.13,144.47,1280.9,128.88,5,1,5,2022,0,186.69,175.7,3196.28,2990.45,1262.83,1139.72,218.01,244.61
2022-05-24 06:00:00+00:00,163.49,3295.03,3218.15,156.9,1262.9,146.92,6,1,5,2022,0,211.39,179.94,3274.92,3195.88,1231.01,1144.23,222.34,330.51
2022-05-24 07:00:00+00:00,162.63,3234.62,3225.33,166.8,1228.16,144.76,7,1,5,2022,0,211.27,184.95,3309.86,3231.83,1193.73,1128.63,210.85,301.14
2022-05-24 08:00:00+00:00,160.4,3158.56,3175.64,173.73,1238.86,145.33,8,1,5,2022,0,199.96,187.88,3273.69,3003.73,1213.5,1120.71,197.79,287.87
2022-05-24 09:00:00+00:00,158.3,3093.76,3167.29,175.33,1225.45,112.33,9,1,5,2022,0,184.91,184.73,3227.06,2848.06,1210.44,1123.84,193.13,284.68
2022-05-24 10:00:00+00:00,152.15,3146.12,3238.0,179.21,1227.49,109.95,10,1,5,2022,0,180.86,183.86,3212.47,2706.44,1223.22,1136.21,113.88,120.99
2022-05-24 11:00:00+00:00,141.96,3247.45,3268.18,183.24,1243.95,111.28,11,1,5,2022,0,171.73,183.82,3230.71,2664.76,1219.46,1133.31,113.63,84.25
2022-05-24 12:00:00+00:00,128.48,3284.08,3281.4,191.06,1245.22,114.69,12,1,5,2022,0,171.63,182.86,3233.08,2626.76,1222.29,1115.37,113.78,83.0
2022-05-24 13:00:00+00:00,151.32,3301.76,3375.91,198.04,1240.46,110.64,13,1,5,2022,0,169.93,181.03,3240.94,2600.47,1228.28,1112.56,112.16,82.86
2022-05-24 14:00:00+00:00,157.44,3409.07,3341.86,193.81,1275.84,105.87,14,1,5,2022,0,171.04,179.06,3250.62,2582.51,1245.88,1113.11,111.14,104.53
2022-05-24 15:00:00+00:00,162.63,3316.56,3313.72,189.0,1287.08,204.94,15,1,5,2022,0,176.36,178.14,3185.72,2584.1,1267.28,1117.0,113.12,122.92
2022-05-24 16:00:00+00:00,165.03,3306.29,3354.96,174.22,1287.35,209.05,16,1,5,2022,0,176.94,180.09,3156.6,2552.71,1265.82,1117.41,111.02,145.35
2022-05-24 17:00:00+00:00,165.61,3357.22,3272.29,167.28,1324.1,203.47,17,1,5,2022,0,174.58,177.2,3104.49,2600.29,1269.87,1133.89,107.92,128.71
2022-05-24 18:00:00+00:00,165.74,3252.91,3178.29,167.02,1332.5,208.59,18,1,5,2022,0,171.75,177.35,3059.65,2661.52,1273.93,1138.48,77.82,141.52
2022-05-24 19:00:00+00:00,165.48,3203.68,3073.46,161.45,1319.77,207.42,19,1,5,2022,0,168.98,176.88,3003.53,2734.13,1276.74,1117.51,78.92,142.7
2022-05-24 20:00:00+00:00,164.97,3052.93,3034.93,163.17,1317.2,206.75,20,1,5,2022,0,163.57,177.5,3022.32,2735.2,1262.27,1111.41,79.0,187.48
2022-05-24 21:00:00+00:00,157.77,2879.18,2828.72,161.46,1314.59,195.32,21,1,5,2022,0,144.99,176.23,2817.49,2622.16,1246.53,1114.63,78.0,147.51
2022-05-24 22:00:00+00:00,156.18,2676.03,2617.09,111.46,1316.13,195.45,22,1,5,2022,0,89.22,172.96,2632.22,2528.76,1269.28,1130.27,107.16,108.16
2022-05-24 23:00:00+00:00,156.79,2658.18,2465.7,147.15,1314.87,191.63,23,1,5,2022,0,76.23,169.83,2478.01,2495.59,1278.84,1129.1,107.42,106.4
2022-05-25 00:00:00+00:00,156.4,2540.96,2436.66,139.79,1316.72,141.04,0,2,5,2022,0,68.03,167.89,2425.42,2439.05,1271.94,1104.51,103.82,107.34
2022-05-25 01:00:00+00:00,154.74,2463.52,2394.93,134.92,1320.07,191.76,1,2,5,2022,0,49.97,165.68,2369.23,2450.38,1274.08,1102.82,104.17,95.22
2022-05-25 02:00:00+00:00,153.38,2418.77,2348.08,122.54,1323.51,211.73,2,2,5,2022,0,34.64,167.55,2341.42,2489.9,1275.4,1102.99,106.37,78.5
2022-05-25 03:00:00+00:00,156.07,2425.0,2415.13,123.56,1324.78,226.35,3,2,5,2022,0,26.03,169.08,2352.94,2599.97,1272.91,1103.72,113.13,77.45
2022-05-25 04:00:00+00:00,163.41,2815.29,2810.04,112.91,1345.52,240.18,4,2,5,2022,0,57.1,173.43,2740.47,2895.54,1257.11,1120.13,110.01,93.53
2022-05-25 05:00:00+00:00,177.31,3273.88,3264.01,108.92,1352.01,296.11,5,2,5,2022,0,154.44,178.82,3149.13,3297.85,1280.9,1134.16,128.88,131.66
2022-05-25 06:00:00+00:00,181.36,3411.46,3355.88,92.0,1358.22,326.2,6,2,5,2022,0,163.49,183.51,3218.15,3418.68,1262.9,1121.93,146.92,230.59
2022-05-25 07:00:00+00:00,177.93,3356.9,3322.49,84.01,1355.47,283.58,7,2,5,2022,0,162.63,178.31,3225.33,3362.34,1228.16,1101.52,144.76,193.55
2022-05-25 08:00:00+00:00,167.14,3299.19,3318.91,86.63,1357.2,239.37,8,2,5,2022,0,160.4,173.61,3175.64,3287.54,1238.86,1092.59,145.33,160.22
2022-05-25 09:00:00+00:00,161.5,3314.31,3264.28,89.25,1359.21,209.23,9,2,5,2022,0,158.3,170.82,3167.29,3253.45,1225.45,1087.37,112.33,152.12
2022-05-25 10:00:00+00:00,157.95,3248.65,3207.97,94.15,1362.55,157.84,10,2,5,2022,0,152.15,172.67,3238.0,3255.13,1227.49,1086.79,109.95,153.34
2022-05-25 11:00:00+00:00,141.69,3274.64,3173.26,90.27,1353.51,161.85,11,2,5,2022,0,141.96,171.89,3268.18,3273.63,1243.95,1098.14,111.28,155.25
2022-05-25 12:00:00+00:00,134.48,3204.7,3195.79,100.05,1361.74,168.8,12,2,5,2022,0,128.48,171.23,3281.4,3301.28,1245.22,1100.89,114.69,169.02
2022-05-25 13:00:00+00:00,120.21,3279.58,3132.93,96.64,1356.41,162.26,13,2,5,2022,0,151.32,174.5,3375.91,3319.37,1240.46,1110.71,110.64,295.19
2022-05-25 14:00:00+00:00,121.1,3198.05,3137.24,104.45,1359.85,163.77,14,2,5,2022,0,157.44,182.54,3341.86,3440.37,1275.84,1087.61,105.87,336.16
2022-05-25 15:00:00+00:00,148.05,3185.33,3098.85,110.76,1362.75,213.98,15,2,5,2022,0,162.63,190.54,3313.72,3440.73,1287.08,1081.38,204.94,373.84
2022-05-25 16:00:00+00:00,157.69,3151.97,3053.56,117.87,1358.71,269.99,16,2,5,2022,0,165.03,201.55,3354.96,3383.58,1287.35,1085.83,209.05,402.68
2022-05-25 17:00:00+00:00,159.83,3103.43,3001.57,112.55,1359.62,267.56,17,2,5,2022,0,165.61,202.83,3272.29,3285.85,1324.1,1105.31,203.47,374.04
2022-05-25 18:00:00+00:00,159.03,3072.09,2945.28,112.12,1361.79,269.21,18,2,5,2022,0,165.74,195.16,3178.29,3246.98,1332.5,1110.56,208.59,328.4
2022-05-25 19:00:00+00:00,155.47,2994.71,2890.89,114.51,1367.52,259.48,19,2,5,2022,0,165.48,188.25,3073.46,3185.13,1319.77,1089.05,207.42,331.03
2022-05-25 20:00:00+00:00,146.81,2895.91,2904.13,131.55,1359.2,220.65,20,2,5,2022,0,164.97,185.33,3034.93,3140.31,1317.2,1083.37,206.75,330.49
2022-05-25 21:00:00+00:00,111.61,2793.48,2822.93,133.16,1361.69,221.57,21,2,5,2022,0,157.77,182.38,2828.72,2940.77,1314.59,1080.23,195.32,296.27
2022-05-25 22:00:00+00:00,96.5,2579.25,2656.33,107.47,1369.04,149.4,22,2,5,2022,0,156.18,182.08,2617.09,2689.29,1316.13,1077.42,195.45,80.37
2022-05-25 23:00:00+00:00,77.8,2625.03,2502.81,118.93,1368.83,143.48,23,2,5,2022,0,156.79,179.1,2465.7,2558.44,1314.87,1100.45,191.63,73.68
2022-05-26 00:00:00+00:00,58.55,2499.82,2395.21,106.18,1370.78,139.28,0,3,5,2022,0,156.4,174.55,2436.66,2520.28,1316.72,1105.91,141.04,72.18
2022-05-26 01:00:00+00:00,55.06,2370.42,2351.9,88.55,1376.28,141.77,1,3,5,2022,0,154.74,171.16,2394.93,2504.51,1320.07,1075.18,191.76,69.19
2022-05-26 02:00:00+00:00,35.62,2330.06,2330.39,75.93,1378.01,141.1,2,3,5,2022,0,153.38,172.82,2348.08,2477.8,1323.51,1082.56,211.73,73.29
2022-05-26 03:00:00+00:00,22.55,2317.41,2336.48,61.94,1389.72,146.28,3,3,5,2022,0,156.07,178.97,2415.13,2549.72,1324.78,1084.65,226.35,71.98
2022-05-26 04:00:00+00:00,28.47,2342.8,2440.08,45.14,1403.83,144.26,4,3,5,2022,0,163.41,184.9,2810.04,2928.14,1345.52,1109.64,240.18,205.57
2022-05-26 05:00:00+00:00,48.74,2389.12,2600.07,36.54,1402.84,143.22,5,3,5,2022,0,177.31,222.96,3264.01,3384.75,1352.01,1127.64,296.11,422.76
2022-05-26 06:00:00+00:00,35.68,2502.93,2781.16,38.31,1403.67,140.49,6,3,5,2022,0,181.36,222.11,3355.88,3524.19,1358.22,1106.64,326.2,475.48
2022-05-26 07:00:00+00:00,20.11,2663.72,2918.46,31.74,1404.27,135.71,7,3,5,2022,0,177.93,216.47,3322.49,3482.9,1355.47,1107.92,283.58,460.47
2022-05-26 08:00:00+00:00,6.47,2790.1,3076.12,22.43,1417.23,142.04,8,3,5,2022,0,167.14,195.57,3318.91,3419.43,1357.2,1120.57,239.37,470.63
2022-05-26 09:00:00+00:00,6.18,2842.72,3132.52,18.53,1416.04,141.81,9,3,5,2022,0,161.5,182.34,3264.28,3365.11,1359.21,1153.75,209.23,372.48
2022-05-26 10:00:00+00:00,5.63,2819.09,3100.23,21.72,1415.92,141.65,10,3,5,2022,0,157.95,180.65,3207.97,3339.95,1362.55,1133.96,157.84,199.83
2022-05-26 11:00:00+00:00,4.8,2761.41,3060.68,19.5,1417.95,143.07,11,3,5,2022,0,141.69,178.78,3173.26,3313.67,1353.51,1133.7,161.85,157.62
2022-05-26 12:00:00+00:00,3.65,2743.17,3035.87,25.42,1419.94,148.65,12,3,5,2022,0,134.48,176.2,3195.79,3293.5,1361.74,1115.74,168.8,212.45
2022-05-26 13:00:00+00:00,3.24,2744.81,3038.22,39.24,1415.22,146.58,13,3,5,2022,0,120.21,181.55,3132.93,3261.21,1356.41,1114.1,162.26,211.83
2022-05-26 14:00:00+00:00,4.16,2756.53,2927.37,67.95,1422.81,148.79,14,3,5,2022,0,121.1,190.6,3137.24,3277.91,1359.85,1119.22,163.77,296.0
2022-05-26 15:00:00+00:00,29.17,2760.39,2937.52,93.41,1416.06,159.24,15,3,5,2022,0,148.05,200.68,3098.85,3234.86,1362.75,1131.76,213.98,349.09
2022-05-26 16:00:00+00:00,92.98,2790.32,2914.6,118.96,1423.31,218.34,16,3,5,2022,0,157.69,200.67,3053.56,3158.11,1358.71,1158.14,269.99,353.41
2022-05-26 17:00:00+00:00,115.58,2795.91,2921.49,128.23,1423.19,221.4,17,3,5,2022,0,159.83,192.28,3001.57,3148.23,1359.62,1157.34,267.56,336.11
2022-05-26 18:00:00+00:00,128.65,2794.02,2869.53,130.68,1417.57,245.19,18,3,5,2022,0,159.03,195.91,2945.28,3136.99,1361.79,1132.22,269.21,337.99
2022-05-26 19:00:00+00:00,132.01,2778.51,2810.34,125.55,1418.32,246.46,19,3,5,2022,0,155.47,196.01,2890.89,3108.42,1367.52,1129.9,259.48,191.78
2022-05-26 20:00:00+00:00,135.47,2774.42,2789.73,128.75,1418.18,262.81,20,3,5,2022,0,146.81,190.24,2904.13,3070.52,1359.2,1125.65,220.65,188.09
2022-05-26 21:00:00+00:00,107.39,2679.96,2696.65,128.87,1409.27,207.18,21,3,5,2022,0,111.61,182.0,2822.93,2872.29,1361.69,1125.48,221.57,176.66
2022-05-26 22:00:00+00:00,82.0,2534.6,2552.38,43.41,1419.17,255.43,22,3,5,2022,0,96.5,176.56,2656.33,2647.26,1369.04,1134.74,149.4,72.97
2022-05-26 23:00:00+00:00,57.11,2383.63,2497.93,138.62,1421.88,245.53,23,3,5,2022,0,77.8,170.68,2502.81,2547.01,1368.83,1159.01,143.48,69.0
2022-05-27 00:00:00+00:00,51.55,2377.31,2494.27,141.96,1419.71,224.15,0,4,5,2022,0,58.55,168.83,2395.21,2465.24,1370.78,1159.83,139.28,66.56
2022-05-27 01:00:00+00:00,50.02,2411.74,2491.92,97.24,1417.44,225.7,1,4,5,2022,0,55.06,169.58,2351.9,2415.11,1376.28,1144.78,141.77,65.88
2022-05-27 02:00:00+00:00,71.91,2437.39,2437.5,95.57,1415.48,164.78,2,4,5,2022,0,35.62,171.47,2330.39,2376.64,1378.01,1138.99,141.1,64.52
2022-05-27 03:00:00+00:00,79.92,2565.43,2512.97,95.46,1426.92,149.69,3,4,5,2022,0,22.55,175.07,2336.48,2355.7,1389.72,1162.2,146.28,66.11
2022-05-27 04:00:00+00:00,97.57,2863.51,2779.36,93.02,1433.32,242.75,4,4,5,2022,0,28.47,183.08,2440.08,2721.24,1403.83,1174.27,144.26,119.24
2022-05-27 05:00:00+00:00,110.05,3125.25,3075.37,94.98,1435.43,246.05,5,4,5,2022,0,48.74,189.99,2600.07,3199.18,1402.84,1162.58,143.22,332.57
2022-05-27 06:00:00+00:00,92.58,3226.97,3249.88,102.02,1435.97,245.13,6,4,5,2022,0,35.68,202.48,2781.16,3347.9,1403.67,1168.75,140.49,361.54
2022-05-27 07:00:00+00:00,57.05,3284.61,3324.02,116.07,1421.92,132.09,7,4,5,2022,0,20.11,197.89,2918.46,3309.97,1404.27,1189.42,135.71,343.6
2022-05-27 08:00:00+00:00,16.28,3358.13,3370.33,126.21,1423.7,126.51,8,4,5,2022,0,6.47,198.02,3076.12,3277.81,1417.23,1189.62,142.04,359.57
2022-05-27 09:00:00+00:00,11.56,3361.44,3374.04,132.83,1437.31,130.08,9,4,5,2022,0,6.18,195.11,3132.52,3239.79,1416.04,1186.16,141.81,281.35
2022-05-27 10:00:00+00:00,10.01,3357.84,3381.67,138.6,1436.52,128.59,10,4,5,2022,0,5.63,191.28,3100.23,3166.68,1415.92,1170.56,141.65,170.13
2022-05-27 11:00:00+00:00,7.06,3357.07,3399.2,140.36,1438.24,124.29,11,4,5,2022,0,4.8,184.18,3060.68,3127.17,1417.95,1156.55,143.07,100.55
2022-05-27 12:00:00+00:00,5.95,3405.85,3321.15,149.06,1451.69,130.87,12,4,5,2022,0,3.65,179.96,3035.87,3101.93,1419.94,1157.66,148.65,131.08
2022-05-27 13:00:00+00:00,5.06,3280.51,3317.28,154.52,1451.32,125.35,13,4,5,2022,0,3.24,183.02,3038.22,3047.51,1415.22,1151.25,146.58,129.0
2022-05-27 14:00:00+00:00,4.0,3332.71,3308.88,159.04,1455.96,127.4,14,4,5,2022,0,4.16,184.11,2927.37,3040.9,1422.81,1174.68,148.79,130.64
2022-05-27 15:00:00+00:00,3.69,3315.83,3338.31,160.83,1461.56,129.29,15,4,5,2022,0,29.17,185.31,2937.52,2936.06,1416.06,1173.79,159.24,159.24
